,review,clear_review,predicted,candidat
1024,svanpo valles lirio F Desouche yjadot Fabien Roussel n arthaud Anne Hidalgo JLMelenchon vpecresse dupontaignan ZemmourEric MLP officiel Bravo pour ce message plein de bon sens Par contre Génération Identitaire a été dissoute alors que non violentecherchez lerreur ,svanpo vall lirio f desouch yjadot fabien roussel arthaud anne hidalgo jlmelenchon vpecress dupontaignan zemmoureric mlp officiel bravo messag plein bon sen contr géner identitair a dissout alor non violentecherch lerreur,0,None
1025,camillejung Non les termes recouvrent une réalité politique ça nest pas en fonction de la sensibilité de chacun Poutou Arthaud extrêmegauche Mélenchon non,camillejung non term recouvrent réalit polit ça nest fonction sensibil chacun poutou arthaud extrêmegauch mélenchon non,1,None
1026,JLMelenchon yjadot Fabien Roussel PhilippePoutou n arthaud il va être temps de vous bouger pour créer UNE vraie gauche vous réunissez vos idées et mettez vos egos et envies de pouvoir de côté Hors de question que la France tombe dans les mains de la ptite nièce facho ,jlmelenchon yjadot fabien roussel philippepoutou arthaud va être temp boug cré vrai gauch réun idé met egos envi pouvoir côt hor question franc tomb main ptit niec facho,1,None
1027,GWGoldnadel En meme temps pour appeler à faire barrage à Poutou et Arthaud ,gwgoldnadel mem temp appel fair barrag poutou arthaud,0,None
1030,Communiqué de n arthaud après le 2nd tour  Macron ne nous protégera pas de lextrême droite   httpstcoT1AM5TIWPs,communiqu arthaud apres 2nd tour macron proteg lextrêm droit httpstcot1am5tiwp,0,None
1011,Face à la réélection de Macron  à la montée des idées dextrême droite au patronat qui est gagnant quel que soit le résultat les travailleurs ne pourront compter que sur leurs mobilisations LutteOuvriere  n arthaud httpstcoz3jkx0WrNx,fac réélect macron mont idé dextrêm droit patronat gagn quel résultat travailleur pourront compt leur mobilis lutteouvrier arthaud httpstcoz3jkx0wrnx,0,None
1031,Intervention de Nathalie Arthaud au soir du 2e tour   Macron réélu les travailleurs devront se battre pour leurs intérêts Macron réélu les travailleurs devront se battre pour leurs intérêts httpstco96CsifVH81,intervent nathal arthaud soir 2e tour macron réélu travailleur devront battr leur intérêt macron réélu travailleur devront battr leur intérêt httpstco96csifvh81,0,None
1035,Un jour le monde changera et on se retrouvera avec des seconds tours dans lesquels il faudra voter Nathalie Arthaud pour faire barrage à Philippe Poutou,jour mond chang retrouv second tour lesquel faudr vot nathal arthaud fair barrag philipp poutou,1,None
1036,valles lirio RemyBuisine CerveauxNon yjadot Fabien Roussel n arthaud Anne Hidalgo JLMelenchon vpecresse dupontaignan ZemmourEric MLP officiel La note sera salée avec le vote Macron et vous aurez l  outrecuidance de de pleurer sur les effets Vous êtes tous des vendus  Melanchonles verts les socialos Fabien Roussel et tous les médias la droite  les centristes  les artistes  le parlement européen etc,vall lirio remybuisin cerveauxnon yjadot fabien roussel arthaud anne hidalgo jlmelenchon vpecress dupontaignan zemmoureric mlp officiel not sal vot macron outrecuid pleur effet tous vendus melanchonl vert socialos fabien roussel tous médi droit centrist artist parl européen etc,0,None
1037,SakumiBLR pianocktailiste canard milliard Tu peux enlever arthaud et poutou si tu veux ça reste au dessus de 30,sakumiblr pianocktail canard milliard peux enlev arthaud poutou si veux ça rest dessus 30,0,None
1038,Un jour le monde changera et on se retrouvera avec des seconds tours dans lesquels il faudra voter Nathalie Arthaud pour faire barrage à Philippe Poutou,jour mond chang retrouv second tour lesquel faudr vot nathal arthaud fair barrag philipp poutou,1,None
1039,valles lirio RemyBuisine CerveauxNon yjadot Fabien Roussel n arthaud Anne Hidalgo JLMelenchon vpecresse dupontaignan ZemmourEric MLP officiel Ça c est bien vrai ,vall lirio remybuisin cerveauxnon yjadot fabien roussel arthaud anne hidalgo jlmelenchon vpecress dupontaignan zemmoureric mlp officiel ça bien vrai,0,None
1212,Suffit découter les Poutou Mélenchon Panot Bayou Le Pen Bardella Zemmour et jen passe Les opposants partent à la bataille des législatives avec un seul et même mot dordre  taper sur Macron La piñata quoiComme depuis cinq ansÇa a tellement bien marché  httpstcooeZMPL9A3r,suff décout poutou mélenchon panot bayou pen bardel zemmour jen pass oppos partent bataill législ seul mot dordr tap macron piñat quoicomm depuis cinq ansça a tel bien march httpstcooezmpl9a3r,0,None
1043,Cauldro18296554 CharnwoodNathan LouisWitter Pourtant Rousselle Poutou et Arthaud ne sont pas très menaçants ,cauldro18296554 charnwoodnathan louiswitt pourt roussel poutou arthaud tres menac,0,None
1045,cappell30253910 Rx3 Gus MarxFanAccount Fabien Roussel Mdrr Roussel na de communiste que le nom il avait un programme plus proche dune gauche faussement democrate Arthaud est plus communiste que roussel mdrrr je lai jamais entendu designer le grand capital comme enemie,cappell30253910 rx3 gus marxfanaccount fabien roussel mdrr roussel na commun nom programm plus proch dun gauch fauss democrat arthaud plus commun roussel mdrrr lai jam entendu design grand capital comm enem,1,None
1046,PetitBraquet Jai trouvé les résultats détaillés pour les Français à létrangers  httpstcoaySrJnkYHvEn Belgique Macron 398Mélenchon 28Jadot 10Zemmour 59Le Pen 58Hidalgo 24Pecresse 18DupontAignan 14Lassalle 12Roussel 08Poutou 08Arthaud 03,petitbraquet jai trouv résultat détaill franc létranger httpstcoaysrjnkyhven belgiqu macron 398mélenchon 28jadot 10zemmour 59le pen 58hidalgo 24pecress 18dupontaignan 14lassall 12roussel 08poutou 08arthaud 03,0,None
1047,Le Figaro Car je suis lantépénultième candidate Avec 126 moi Anne Hidalgo jai quand même fait mieux que Poutou et Arthaud la révolutionnaire pas la navigatrice hein,figaro car lantépénultiem candidat 126 anne hidalgo jai quand fait mieux poutou arthaud révolutionnair navig hein,0,None
1053,Papillo46272241 EmmanuelMacron avecvous A peu de choses près le report total des voix de gauche JL M  Jadot  Roussel  Hidalgo correspond à la différence de voix entre Macron et Le Pen sachant que ne trouvant rien sur les reports venus de Roussel et Hidalgo jai applique le même taux que celui de Jadot  65 ,papillo46272241 emmanuelmacron avecvous a peu chos pres report total voix gauch jl jadot roussel hidalgo correspond différent voix entre macron pen sach trouv rien report venus roussel hidalgo jai appliqu taux celui jadot 65,0,None
1054,herdlon Mediavenir Ses idées sont de droite donc il est de droiteComme hidalgo et tout le psLe ps nest plus un parti de gaucheIdéologiquement il est plus proche de macron que de mélenchon Sinon il aurait appelé à le soutenir à la présidentielle Son soutien actuel nest que par stratégie,herdlon mediaven idé droit donc droitecomm hidalgo tout psle p nest plus part gaucheidéolog plus proch macron mélenchon sinon appel souten présidentiel soutien actuel nest strateg,0,None
1056,Mesquinerie dAnne Hidalgo  chaises musicales du remaniement  tentation Claude Chirac  arrivée de Damien Abad  marginalisation dÉdouard Philippe  pétage de plomb à lÉlysée Du candidat au président tous les secrets de Macron 2 avec fxbourmaudhttpstcomOeg2YTSvh,mesquiner dann hidalgo chais musical remani tentat claud chirac arriv damien abad marginalis dédouard philipp pétag plomb lélys candidat président tous secret macron 2 fxbourmaudhttpstcomoeg2ytsvh,0,None
1033,Fabien Roussel Vous n auriez jamais dû vous présenter au 1er tout vos voix auraient dû servir melenchon et on en serait pas là  Vous hidalgo LaSalle arthaud Poutou il aurait mieux valu avoir un deuxième tour melenchon Macron  Vous avez favorisé le RN,fabien roussel jam dû présent 1er tout voix dû serv melenchon là hidalgo lasall arthaud poutou mieux valu avoir deuxiem tour melenchon macron favoris rn,0,None
1059,Lantienne selon laquelle Macron a fait monter lextrême droite relève dun déni de léchec de toute lopposition Il est heureux quil y ait eu un candidat en capacité de la battre sans discussion Ni Hidalgo ni Pécresse ni Jadot ni même Mélenchon nen avaient les moyens,lantien selon laquel macron a fait mont lextrêm droit relev dun den léchec tout lopposit heureux quil candidat capac battr san discuss ni hidalgo ni pécress ni jadot ni mélenchon nen moyen,0,None
1010,La suite  Nouvelle assemblée avec  Majorité présidentielle abrutis LREM qui font ce quon leur demande de faire  traitres LRPSCentreEELV Gros groupe Mélenchoniste  PC et affiliés Poutou Arthaud Les patriotes encore de la baise car faible implantation locale,suit nouvel assembl major présidentiel abrut lrem font quon demand fair traitr lrpscentreeelv gros group mélenchon pc affili poutou arthaud patriot encor bais car faibl implant local,0,None
1006,Taigasangare Je pense que Poutou va partir fin de la hype autour du NPA on va juste se réveiller et se rappeler que ce sont des grands malades Arthaud a fait son temps aussi,taigasangar pens poutou va part fin hyp autour npa va just réveil rappel grand malad arthaud a fait temp auss,1,None
959,Dark Emi  Niveau communisme je ne vois pas trop de que melanchon roussel poutou et arthaud lui reprochait finalement ,dark emi niveau commun vois trop melanchon roussel poutou arthaud reproch final,0,None
1220,Suffit découter les Poutou Mélenchon Panot Bayou Le Pen Bardella Zemmour et jen passe Les opposants partent à la bataille des législatives avec un seul et même mot dordre  taper sur Macron La piñata quoiComme depuis cinq ansÇa a tellement bien marché  httpstcooeZMPL9A3r,suff décout poutou mélenchon panot bayou pen bardel zemmour jen pass oppos partent bataill législ seul mot dordr tap macron piñat quoicomm depuis cinq ansça a tel bien march httpstcooezmpl9a3r,0,None
965,leJDD leJDD vous pouvez faire un article pour nous expliquer en quel honneur bayrou sest octroyé le droit de choisir les candidats  Par exemple pourquoi UPR Asselineau sest fait dégager alors quon a des Poutou Hidalgo Jadot Arthaud Non vous ne devez pas jimagine,lejdd lejdd pouv fair articl expliqu quel honneur bayrou sest octroi droit chois candidat exempl pourquoi upr asselineau sest fait dégag alor quon a poutou hidalgo jadot arthaud non dev jimagin,0,None
966,elboy621 n arthaud Elle na pas voté pour Macron ni pour Lepen dailleurs les deux sont les faces dune même monnaie le capitalisme,elboy621 arthaud na vot macron ni lepen dailleur deux fac dun monnai capital,0,None
967,La suite  Nouvelle assemblée avec  Majorité présidentielle abrutis LREM qui font ce quon leur demande de faire  traitres LRPSCentreEELV Gros groupe Mélenchoniste  PC et affiliés Poutou Arthaud Les patriotes encore de la baise car faible implantation locale,suit nouvel assembl major présidentiel abrut lrem font quon demand fair traitr lrpscentreeelv gros group mélenchon pc affili poutou arthaud patriot encor bais car faibl implant local,0,None
971,Scythe92969458 DFintelligence Bah un moment faut bien faire tourner le pays quand même Cest pas avec arthaud ou poutou quil va fonctionner,scythe92969458 dfintelligent bah moment faut bien fair tourn pay quand cest arthaud poutou quil va fonction,0,None
972,Minimaliste13 Complètement ok pour lanalyse du PS des verts du PCF et sans doute dune grosse partie de la FIMais dans ce cas pourquoi le vote ouvrier ruraux ne va pas chez les 2 candidats qui sont en leur faveur Poutou et Arthaud  Le report par vote utile peutil tout expliquer ,minimaliste13 complet ok lanalys p vert pcf san dout dun gross part fim cas pourquoi vot ouvri rural va chez 2 candidat faveur poutou arthaud report vot util peutil tout expliqu,0,None
973,La suite  Nouvelle assemblée avec  Majorité présidentielle abrutis LREM qui font ce quon leur demande de faire  traitres LRPSCentreEELV Gros groupe Mélenchoniste  PC et affiliés Poutou Arthaud Les patriotes encore de la baise car faible implantation locale,suit nouvel assembl major présidentiel abrut lrem font quon demand fair traitr lrpscentreeelv gros group mélenchon pc affili poutou arthaud patriot encor bais car faibl implant local,0,None
974,lil yassou Lextrême gauche cest Poutou et Arthaud hein,lil yassou lextrêm gauch cest poutou arthaud hein,0,None
975,idrissaberkane Ah bon cest pas la faute aux baltringues qui ont votés pour Roussel poutou ou bien ArthaudOu bien la faute de Lepen qui ne veut pas du trône c flagrant ça fait 2 fois quelle se sabordeLabstention na rien a voir les dés sont pipés depuis 40 ans,idrissaberkan ah bon cest faut baltringu vot roussel poutou bien arthaudou bien faut lepen veut trôn flagr ça fait 2 fois quel sabordelabstent na rien a voir dé pip depuis 40 an,1,None
978,Le grimpeur star BrailThomas parcourt la France des cimes pour lutter contre les coupes sauvages leJDD présente le roman Lhomme qui sauvait les arbres À découvrir en librairie httpstcoRzc56msb37 httpstco6j8RmnLaYZ,grimpeur star brailthom parcourt franc cim lutt contr coup sauvag lejdd présent roman lhomm sauv arbre découvr librair httpstcorzc56msb37 httpstco6j8rmnlayz,1,None
979,CtravelsC RTLFrance sebchenu oui car le présent se construit sur le passé je voudrais bien croire que votre vote est un vote de protestationmais dans ce cas la pourquoi ne pas voter Poutou ou Nathalie Arthaud,ctravelsc rtlfranc sebchenu oui car présent construit pass voudr bien croir vot vot protestationm cas pourquoi vot poutou nathal arthaud,0,None
980,0 swin Non mais surtout le fait de pas avoir invité Poutou Arthaud Lassalle et DupontAignan pour les projets face à la guerre cétait nimporte quoi Et les gens se croient en démocratie tu parles ,0 swin non surtout fait avoir invit poutou arthaud lassall dupontaignan projet fac guerr cet nimport quoi gen croient démocrat parl,0,None
1009,Hapolyon europeste SynnJu rslbasncs A quel moment dans vôtre tête Meluchest devenue lextrême gauche  Non parce que encore taurais dit Arthaud ou Poutou jveux bien mais Mélenchon  Vas dormir,hapolyon europest synnju rslbasnc a quel moment vôtr têt meluchest devenu lextrêm gauch non parc encor taur dit arthaud poutou jveux bien mélenchon vas dorm,0,None
1218,Suffit découter les Poutou Mélenchon Panot Bayou Le Pen Bardella Zemmour et jen passe Les opposants partent à la bataille des législatives avec un seul et même mot dordre  taper sur Macron La piñata quoiComme depuis cinq ansÇa a tellement bien marché  httpstcooeZMPL9A3r,suff décout poutou mélenchon panot bayou pen bardel zemmour jen pass oppos partent bataill législ seul mot dordr tap macron piñat quoicomm depuis cinq ansça a tel bien march httpstcooezmpl9a3r,0,None
983,manuberman WeillClaude Les Arthaud Poutou LFI qui ne sont pas allez voter font partie du bloc de gauche mais effectivement ils sont dextrême gauche,manuberman weillclaud arthaud poutou lfi allez vot font part bloc gauch effect dextrêm gauch,0,None
984,La suite  Nouvelle assemblée avec  Majorité présidentielle abrutis LREM qui font ce quon leur demande de faire  traitres LRPSCentreEELV Gros groupe Mélenchoniste  PC et affiliés Poutou Arthaud Les patriotes encore de la baise car faible implantation locale,suit nouvel assembl major présidentiel abrut lrem font quon demand fair traitr lrpscentreeelv gros group mélenchon pc affili poutou arthaud patriot encor bais car faibl implant local,0,None
986,Estimons les électionsPoutouxArthaudCommunisteLFIsocialisteIDILRLREM  57 pour MacronRN  43 pour LepenJe vous laisse avec ça ,estimon électionspoutouxarthaudcommunistelfisocialisteidilrlrem 57 macronrn 43 lepenj laiss ça,0,None
987,Fifix FR Stan86323143 On trouve effectivement des chiffres de ce type mais qui ne traitent que des candidats dits principaux Il manque du coup les Roussel Poutou Arthaud Hidalgo ,fifix fr stan86323143 trouv effect chiffr typ traitent candidat dit principal manqu coup roussel poutou arthaud hidalgo,0,None
989,2Ci 2017 Au lieu de triturer les résultats pour quils soient moins durs à vos yeux vous devriez plutôt vous acharner sur les électeurs de Roussel Arthaud Poutoux et Hidalgo qui privèrent Méluche dun second tour où il avait objectivement toutes ses chances ,2ci 2017 lieu tritur résultat quil moin dur yeux devr plutôt acharn électeur roussel arthaud poutoux hidalgo priv méluch dun second tour où object tout chanc,0,None
991,n arthaud elles nont pas levé le petit doigt pour tenter de mobiliser les travailleurs autour de la seule candidature susceptible de battre Macron et Le Pen à savoir celle de Mélenchon,arthaud elle nont lev pet doigt tent mobilis travailleur autour seul candidatur susceptibl battr macron pen savoir cel mélenchon,0,None
994,EugeneDaronnat fxbellamy 48  Cest une mArthaud et une enclume en plus Pour être tout à fait précis,eugenedaronnat fxbellamy 48 cest marthaud enclum plus être tout fait prec,0,None
995,Damkyan Omega Les votes nuls cest 16 au second tour NDA cétait 206 des votes exprimés et Philippot nétait pas un des 12 candidats Cest plutôt similaire à la somme des votes de N Arthaud 056 et de P Poutou 077,damkyan omeg vot nul cest 16 second tour nda cet 206 vot exprim philippot net 12 candidat cest plutôt similair somm vot arthaud 056 p poutou 077,0,None
996,UPR Asselineau Merci à yjadot Fabien Roussel sandrousseau Anne Hidalgo PhilippePoutou n arthaud a 400000 voix près un véritable programme de gauche écologique et non alignés aurait été au 2 ème tour de presidentielles2022  Maintenant faudra assumer la guerre mondiale en approche httpstcoCAEJvnumHs,upr asselineau merc yjadot fabien roussel sandrousseau anne hidalgo philippepoutou arthaud a 400000 voix pres vérit programm gauch écolog non align 2 ème tour presidentielles2022 mainten faudr assum guerr mondial approch httpstcocaejvnumh,1,None
997,UPR Asselineau Merci à yjadot Fabien Roussel sandrousseau Anne Hidalgo PhilippePoutou n arthaud a 400000 voix près un véritable programme de gauche écologique et non alignés aurait été au 2 ème tour de presidentielles2022  Maintenant faudra assumer la guerre mondiale en approche httpstcoCAEJvnumHs,upr asselineau merc yjadot fabien roussel sandrousseau anne hidalgo philippepoutou arthaud a 400000 voix pres vérit programm gauch écolog non align 2 ème tour presidentielles2022 mainten faudr assum guerr mondial approch httpstcocaejvnumh,1,None
1001,PascalPraud Mme Coralie Dubos vous avez oublié de remercier tous ceux qui ont appelé à voter Mr Macron pour faire barrage à Mme Le Pen cest à dire Mrs Melanchon Roussel Poitou Mme Arthaud il est sur quavec toutes ces voix Mr Macron a bien été élu ,pascalpraud mme coral dubos oubli remerci tous ceux appel vot mr macron fair barrag mme pen cest dir mr melanchon roussel poitou mme arthaud quavec tout voix mr macron a bien élu,0,None
1003,𝐋𝐈𝐕𝐄 Présidentielle2022   Nous aurons du Le Pen avec Macron  estime Nathalie Arthaud   Macron dégage   écrit Philippe Poutou sur Twitter httpstcoFWbxTJZqDr,𝐋𝐈𝐕𝐄 présidentielle2022 pen macron estim nathal arthaud macron dégag écrit philipp poutou twitt httpstcofwbxtjzqdr,0,None
1217,Suffit découter les Poutou Mélenchon Panot Bayou Le Pen Bardella Zemmour et jen passe Les opposants partent à la bataille des législatives avec un seul et même mot dordre  taper sur Macron La piñata quoiComme depuis cinq ansÇa a tellement bien marché  httpstcooeZMPL9A3r,suff décout poutou mélenchon panot bayou pen bardel zemmour jen pass oppos partent bataill législ seul mot dordr tap macron piñat quoicomm depuis cinq ansça a tel bien march httpstcooezmpl9a3r,0,None
982,michel denisot Si tu ajoutes Le Pen Melenchon Zemour Lasalle Dupont GnanGnan Poutou Arthaud Roussel tu obtiens 61 de votes radicauxMacron gagne avec 58 à la fin Je crois quon a tous perdu et quon est dedans jusquau cou,michel denisot si ajout pen melenchon zemour lasall dupont gnangnan poutou arthaud roussel obtien 61 vot radicauxmacron gagn 58 fin crois quon a tous perdu quon dedan jusquau cou,0,None
958,TiramiSoulier Oui poutou et arthaud auraient dû être en finale,tiramisouli oui poutou arthaud dû être final,0,None
1072,On remplace Macron par Hidalgo et Présidentielles par Municipales et on a la meilleure analyse politique jamais réalisée par AudreyPulvar saccageparis httpstcoNfOmObRJEJ,remplac macron hidalgo présidentiel municipal a meilleur analys polit jam réalis audreypulvar saccagepar httpstconfomobrjej,1,None
1080,Anne Hidalgo Prochaine étape  dégagez les élus PS et EELV de leurs fonctions législatives et faire battre les candidats socialistes et écologistes responsables du saccage de la capitale Hidalgo est ses compères sont entièrement responsables de ce fiasco saccageparis HidalgoDemission httpstcoIptaN5IuMy,anne hidalgo prochain étap dégag élus p eelv leur fonction législ fair battr candidat social écolog respons saccag capital hidalgo comper entier respons fiasco saccagepar hidalgodemiss httpstcoiptan5iumy,1,None
1153,Des saccageurs par centaines qui sen prennent au fils dHidalgo Ces gens sont absolument abjects De sombres mrdesOn a même une cons de Paris UMPLR Ces gens sont vraiment atteints httpstcou3c1lssfST httpstcoMbpLMDxB1S,saccageur centain sen prennent fil dhidalgo gen absolu abject sombr mrdeson a con paris umplr gen vrai atteint httpstcou3c1lssfst httpstcombplmdxb1,0,None
1154,La ministre de lagriculture de Anne Hidalgopensait que la candidate du PS ne ferait que du  petit bois de EmmanuelMacronà la défaite mauvaise httpstcorVHzwqPRls,ministr lagricultur anne hidalgopens candidat p fer pet bois emmanuelmacronà défait mauvais httpstcorvhzwqprl,0,None
1157,Le cassetête pr les politiques amp ce qui a perdu AnneHidalgo C que le mouvement uni contre ce saccageparis rassemble tout léchiquier politique Unique prouesse dHidalgo amp ses adjoints PS amp EELV Avoir dressé tout le monde c eux pour avoir saccagé Parislegislatives httpstcoOI9EydfWwv,cassetêt pr polit amp a perdu annehidalgo mouv uni contr saccagepar rassembl tout léchiqui polit uniqu prouess dhidalgo amp adjoint p amp eelv avoir dress tout mond avoir saccag parislegisl httpstcooi9eydfwwv,1,None
1159,Fourmifloue Dès que ça supprime des places de stationnement y compris PMR et que ça va créer des embouteillages des nuisances sonores pour les habitants on sait quHidalgo et Belliard ne sont pas loin,fourmiflou des ça supprim plac station compr pmr ça va cré embouteillag nuisanc sonor habit sait quhidalgo belliard loin,0,None
1161,Nimineur Nisole Vatelle être crématisée ou enterrée La mise à mort a eu lieu Dimanche Melenchon  Pecresse  Hidalgo et Jadot porteront le cercueil et Macron entouré des conseillers de McKinsey sera le maître de cérémonie,nimineur nisol vatel être crématis enterr mis mort a lieu dimanch melenchon pecress hidalgo jadot port cercueil macron entour conseiller mckinsey maîtr cérémon,1,None
1162,sandrin76536532 Houla tes remontée toi Va faire un tour à la collineducrack pour te détendre Hidalgo Macron,sandrin76536532 houl remont va fair tour collineducrack détendr hidalgo macron,0,None
1163,Au premier tour de la présidentielle les 3 candidatures Le Pen Zemmour et DupontAignan ont obtenu 323 des suffragessoit plus que les 6 candidatures Mélenchon Roussel Hidalgo Poutou Arthaud et Jadot httpstcoJz1nBLfoap,premi tour présidentiel 3 candidatur pen zemmour dupontaignan obtenu 323 suffragessoit plus 6 candidatur mélenchon roussel hidalgo poutou arthaud jadot httpstcojz1nblfoap,0,None
1164,dupontaignan jeanlassalle vpecresse MLP officiel ZemmourEric PhilippePoutou JLMelenchon Anne Hidalgo Fabien Roussel yjadot n arthaudChirac à Mitterrand vous navez pas le monopôle du coeur Tellement justehttpstcooqhXGREcIO,dupontaignan jeanlassall vpecress mlp officiel zemmoureric philippepoutou jlmelenchon anne hidalgo fabien roussel yjadot arthaudchirac mitterrand nav monopôl coeur tel justehttpstcooqhxgrecio,1,None
1166,RaoulHedebouw Bah Magnette aurait pu faire pire il aurait carrément pu aller au meeting de campagne dHidalgo avant dannoncer son ralliement à Melenchon  httpstco0MYaSy1v0K,raoulhedebouw bah magnet pu fair pir carr pu aller meeting campagn dhidalgo avant dannonc ralli melenchon httpstco0myasy1v0k,0,None
1169,rene chiche Que je sache ce nest pas la FI qui a fait monter lED de Le Pen tout au long du quinquennatOn a massivement voté au 1er tour pour passer il aurait fallu que mme Hidalgo et mr Roussel retirent leur candidature complètement inutile ,ren chich sach nest fi a fait mont led pen tout long quinquennaton a massiv vot 1er tour pass fallu mme hidalgo mr roussel ret candidatur complet inutil,0,None
1172,jeannelepic Abyssalement connue hidalgohidalgo,jeannelepic abyssal connu hidalgohidalgo,0,None
1174,CLavisson YannCondette rolandtaty1 AnonymeCitoyen Tant que je ne verrais pas un accord signé PSPCFEELV LFI pour les législatives et une liste de candidats communs et pas plusieurs listes de gauche dans chaque circonscription je ny croirais pas  Vous ne connaissez pas les égos de Roussel Hidalgo et de Jadot ,clavisson yanncondet rolandtaty1 anonymecitoyen tant verr accord sign pspcfeelv lfi législ list candidat commun plusieur list gauch chaqu circonscript ny croir connaiss égos roussel hidalgo jadot,0,None
1178,La crise qui va souvrir est entre les grandes villes les grandes métropole et les Village la ruralite les petites et moyennes villes les grandes villes ont tous prit et nont rien laisser EmmanuelMacron Fabien Roussel JLMelenchon MLP officiel Anne Hidalgo,cris va souvr entre grand vill grand métropol villag ruralit petit moyen vill grand vill tous prit nont rien laiss emmanuelmacron fabien roussel jlmelenchon mlp officiel anne hidalgo,0,None
1211,Suffit découter les Poutou Mélenchon Panot Bayou Le Pen Bardella Zemmour et jen passe Les opposants partent à la bataille des législatives avec un seul et même mot dordre  taper sur Macron La piñata quoiComme depuis cinq ansÇa a tellement bien marché  httpstcooeZMPL9A3r,suff décout poutou mélenchon panot bayou pen bardel zemmour jen pass oppos partent bataill législ seul mot dordr tap macron piñat quoicomm depuis cinq ansça a tel bien march httpstcooezmpl9a3r,0,None
1179,A saccageparis désolée mais C lhorreur permanente annehidalgo amp ses amis trop occupés à larmoyer sur les 17   Hidalgo amp les 4   Jadot obtenus en mode oh je comprends pas pourquoi  abandonne ParisÇa par exemple C 1 batte de BaseBall pr les JO Paris2024  httpstcosvYla4jx6O,a saccagepar désol lhorreur permanent annehidalgo amp amis trop occup larmoi 17 hidalgo amp 4 jadot obtenus mod oh comprend pourquoi abandon parisc exempl 1 batt baseball pr jo paris2024 httpstcosvyla4jx6o,0,None
1182,NathalieLoiseau DiveBruno EmmanuelMacron On peut admettre que la victoire est légitime et avoir un petit mot et surtout des actes pour tous électeurs qui ont voulu battre MLP Sans les électeurs de Jadot Hidalgo et les 40 de JLM Macron naurait pas gagné et naurait pas été élu aussi largement,nathalieloiseau divebruno emmanuelmacron peut admettr victoir légitim avoir pet mot surtout acte tous électeur voulu battr mlp san électeur jadot hidalgo 40 jlm macron naur gagn naur élu auss larg,0,None
1185,khalidi18208666 MarxFanAccount Fabien Roussel Ah oui évidemment parce que ça tarrange XD mais que hidalgo ou jadot gauche sassocie à mélenchon ou roussel extreme gauche ça ballec Il faudrait commencer à comprendre que cest parce que tu te prétends que tu es forcément en accord avec une personne qui se prétends gauche,khalidi18208666 marxfanaccount fabien roussel ah oui évident parc ça tarrang xd hidalgo jadot gauch sassoc mélenchon roussel extrem gauch ça ballec faudr commenc comprendr cest parc prétend forc accord person prétend gauch,0,None
1186,Mediavenir Bah  Montebourg était crédité de 1 à 2  dans les sondages avant quil ne renonce à la Presidentielles Hidalgo devrait postuler  Macron 1erMinistre,mediaven bah montebourg crédit 1 2 sondag avant quil renonc presidentiel hidalgo devr postul macron 1erministr,0,None
1187,La drouate qui tape sur Macron sur lidentité limmigration lécologie ou les impôts je veux bien  mais quand ils chouinent sur les aides sociales et les sévices publiques jai envie de les frapper fortVotez Hidalgo faites pas chier,drouat tap macron lident limmigr lécolog impôt veux bien quand chouinent aid social sévic publiqu jai envi frapp fortvot hidalgo fait chi,0,None
1190,Résultats Russie sur 968 voixZemmour 264 2727Macron 229 2366MLP 197 2035JLM 125 1291Pécresse 46 475NDA 31 32Jadot 23 238Lassalle 22 227Hidalgo 17 176Roussel 8 083Poutou 4 041Arthaud 2 021,résultat russ 968 voixzemmour 264 2727macron 229 2366mlp 197 2035jlm 125 1291pécress 46 475nda 31 32jadot 23 238lassall 22 227hidalgo 17 176roussel 8 083poutou 4 041arthaud 2 021,0,None
1191,ElpolloLocow thomas guenole JLMelenchon yjadot Fabien Roussel Anne Hidalgo EELV PCF partisocialiste va bosser jusquà 65 ans jusquau sapincest ça piège du Pas de facho ni de stalinien Macron a gagné avec des  rigolos écervelés avec un QI de 0,elpollolocow thom guenol jlmelenchon yjadot fabien roussel anne hidalgo eelv pcf partisocial va boss jusquà 65 an jusquau sapincest ça pieg facho ni stalinien macron a gagn rigolos écervel qi 0,0,None
1192,Contente de mêtre abstenue je ne participe pas à leur petit manège qui consiste à faire monter LePen dans les sondages pour faire passer au second tour nimporte quel homme de paille je vote aux législatives pour Mélenchon à Matignon nen déplaise à Roussel Hidalgo et Jadot,content mêtr abstenu particip pet maneg consist fair mont lepen sondag fair pass second tour nimport quel homm paill vot législ mélenchon matignon nen déplais roussel hidalgo jadot,0,None
1210,Suffit découter les Poutou Mélenchon Panot Bayou Le Pen Bardella Zemmour et jen passe Les opposants partent à la bataille des législatives avec un seul et même mot dordre  taper sur Macron La piñata quoiComme depuis cinq ansÇa a tellement bien marché  httpstcooeZMPL9A3r,suff décout poutou mélenchon panot bayou pen bardel zemmour jen pass oppos partent bataill législ seul mot dordr tap macron piñat quoicomm depuis cinq ansça a tel bien march httpstcooezmpl9a3r,0,None
1194,The Rima 66 paul denton Fabien Roussel yjadot Anne Hidalgo Cest des traitent aucune confiance,the rim 66 paul denton fabien roussel yjadot anne hidalgo cest traitent aucun confianc,0,None
